FAMILIA,OBJETO_ALCANCE,APLICA_PMA_PSM,NUM_FICHAS,FICHAS_APLICAN,AS-1,AS-2,AS-3,AS-4,AS-5,AS-6,AS-6C,AS-7,AS-8,AS-9,AS-10,ARH-1,ARH-2,ARH-2C,ARH-3,ARH-4,ARH-5,ARA-1,ACA-1,ACA-2,BS-1,BS-2,BS-3,BS-4,BPCH-1,BRAI-1,BH-1,BCEVF-1,BC-1,GS-1,GS-2,GS-3,GS-4,GS-5,GS-6,GS-7,GS-7C,ASM-1,ASM-2,ASM-3,ASM-4,ASM-5,BSM-1,BSM-2,BSM-3,SSM-1
Prestación de servicios,Soporte de campo para gestión inmobiliaria,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Elaboración de Avalúos con el IGAC para trámites inmobiliarios.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Prestación del servicio de  duplicación, creación gráfica y procesos de impresión",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Vuelo fotogrametrico de un largo de 464km X 1km de ancho,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Inspección Infraestructura,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para estudios geograficos (topograficos),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para Mantenimiento Evolutivo del Sistema de Información Geográfico,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para Mantenimiento Evolutivo,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Toma de Imágenes con constelación pleyades,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIOS DE VISUALIZACIÓN Y DESCARGA DE IMÁGENES DE SATÉLITE DE ALTA Y MEDIA RESOLUCIÓN PARA ODL Y BICENTENARIO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Estudio especializado requerido por inmobiliaria,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SE REQUIERE PARA LA IMPLEMENTACIÓN DEL PLAN DE DESARROLLO DE COMPETENCIAS A LOS PROVEEDORES DE LAS ÁREAS DE INFLUENCIA DEL OLEODUCTO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Soporte a servicios administrativos en procesos habilitadores.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Arrendamiento de equipos de contingencia y de los activos de campamento,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO DE ELABORACIÓN E IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD DE MEDICIÓN (SIGDEM) PARA EL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. Y EL OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Compra de elementos y materiales consumibles para operación de bodegas de materiales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Realizar estudio de seguridad a todos los empleados que ingresen a ODL con contrato directo, con el fin de mitigar los riesgos reputacionales, financieros, legales entre otros  en los que ODL pueda incurrir al contratar personas que puedan  tener  antecedentes que afecten negativamente los intereses de la empresa.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"RECONOCIMIENTO TARIFA DILUCIÓN SEGÚN ALIANZA ESTRATEGICA DE DILUCIÓN FIRMADA ENTRE ODL Y OCENSA, CAPITULO II",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Evaluación mapa de talento  y planes de desarrollo,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"SERVICIO DE GESTIÓN SEGURIDAD SALUD EN EL TRABAJO, AMBIENTAL, PREVENCION Y RESPUESTA A EMERGENCIAS: SST- A y PRE, PARA OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio  de mantenimiento técnico preventivo y capacitación del personal de la operación  en equipos de seguridad en el trabajo para Oleoducto de los Llanos Orientales S.A. y Oleoducto Bicentenario de Colombia S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Generar un mapa de riesgo vial para las vías autorizadas en el área geográfica de operación de ODL/BIC, para el transporte terrestre de personal.",True,2,"['AS-10', 'GS-7']",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio para dar respuesta a requerimientos cartográficos incluyendo el control de calidad a información de Autoridades Ambientales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Monitoreo de calidad de agua residual doméstica en la UARI,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Desarrollar estrategias de Mitigación cambio climático (compensación voluntaria, medición, capacitación, implementación)",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Operación de descargadero Estación Araguaney,True,4,"['AS-5', 'AS-7', 'GS-5', 'ASM-5']",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Prestación de servicios,Realizar la toma física anual fiscal del inventario de materiales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Revalidación Análisis de Riesgos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Análisis Impacto Programa de Prevención de Accidentes Mayores (PPAM),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Soporte de campo para gestión inmobiliaria,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Elaboración de Avalúos con el IGAC para trámites inmobiliarios.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO PARA LA GESTIÓN DEL ABASTECIMIENTO ESTRATÉGICO DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. O CUALQUIER TERCERO QUE ESTE ADMINISTRE.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Prestación del servicio de  duplicación, creación gráfica y procesos de impresión",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Vuelo fotogrametrico de un largo de 464km X 1km de ancho,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Inspección Infraestructura,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para estudios geográficos (topograficos),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para Mantenimiento Evolutivo del Sistema de Información Geográfico,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para Mantenimiento Evolutivo,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Toma de Imágenes con constelación pleyades,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio de Imágenes de Satélite,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Estudio especializado requerido por inmobiliaria,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SE REQUIERE PARA LA IMPLEMENTACIÓN DEL PLAN DE DESARROLLO DE COMPETENCIAS A LOS PROVEEDORES DE LAS ÁREAS DE INFLUENCIA DEL OLEODUCTO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"7205805 - Contrato de obra de cerramiento perimetral y cuarto de lubricantes de los predios ubicados en la estación Banadia.
Costos de proyecto flexibilidad y seguridad No Capitalizables.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,ACUERDO DE USO COMPARTIDO DE ACTIVOS DE PROPIEDAD DE OLEODUCTO DE COLOMBIA S.A. EN EL TERMINAL COVEÑAS (antes 4400000237),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO DE ELABORACION E IMPLEMENTACION DEL SISTEMA DE GESTION DE CALIDAD DE MEDICION (SIGDEM) PARA EL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. Y EL OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Compra de elementos y materiales consumisbles para la operación de bodega,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Presupuesto servicios bidireccionalidad,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Mantenimiento a los predios propiedad de Bicentenario en Coveñas,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Inspección Calidad y Cantidad Coveñas,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Revegetalización de áreas intervenidas,True,3,"['BH-1', 'ASM-4', 'BSM-3']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Prestación de servicios,Rocería del derecho de Vía Oleoducto Bicentenario,True,8,"['AS-3', 'AS-7', 'BS-1', 'BS-2', 'BS-3', 'GS-1', 'GS-5', 'ASM-5']",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Prestación de servicios,"Servicios de gestión, supervisión e interventoría para proyectos. ",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Suministro, instalación y mantenimiento de alambre de púas, encerramiento con postes de concreto a cuatro (4) hiladas, arreglo de malla eslabonada, realizar corte de maleza y césped  y fabricación e instalación de avisos en algunos predios propiedad en Bicentenario",True,9,"['AS-3', 'AS-4', 'AS-7', 'BS-1', 'BS-2', 'BS-3', 'GS-1', 'GS-5', 'ASM-5']",False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Prestación de servicios,Estudio especializado jurídico y catastral para garantizar el saneamiento de los predios propiedad de las compañías y la constitución de servidumbres de tránsito a favor de ODL-Bicentenario sobre predios propiedad de terceros,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"1. Elaboración de Avalúos para el saneamiento de constitución de servidumbres y procesos judiciales en predios gestión y propiedad de ODL y Bicentenario.
2. Elaboración de Registros 1 y Registros 2 para ODL y Bicentenario. ",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Químicos y Catalizadores," DISEÑO, SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE PATIN DE INYECCIÓN DE INHIBIDORES DE CORROSIÓN EN EL OLEODUCTO BICENTENARIO DE COLOMBIA",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,"ACUERDO DE TARIFAS PARA EL SERVICIO DE CHEQUEO MEDICO PERIODICO AL PERSONAL DE ODL , DANDO CUMPLIMIENTO A LOS REQUERIMIENTOS LEGALES DE SALUD OCUPACIONAL” Y “EXÁMENES MÉDICOS DE INGRESO Y RETIRO PERSONAL ODL APROBADO ACTA DE COMITE No. 008 - 09 de Febrero de 2017.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,"Implementar un recurso de video vigilancia de Oleoductos mediante la combinación de sistemas tecnológicos y drones, para captación, transmisión, almacenamiento de imágenes y datos los cuales sera recolectados para análisis de información y la toma de decisiones.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,"Implementar un recurso de video vigilancia de Oleoductos mediante la combinación de sistemas tecnológicos y drones, para captación, transmisión, almacenamiento de imágenes y datos los cuales sera recolectados para análisis de información y la toma de decisiones.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"Estudios de ocupacionales (BTX, MP, Biomecánico, Iluminación, Puestos de Trabajo, ruido).",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Análisis de laboratorio de fluidos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Actualización de modelos hidráulicos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Eficiencia y desempeño energético,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Asesoría en gestión energética,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Suministro de Botiquines y reposición para los mismos.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Suministro equipos medicos para atención de emergencias.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Assay tipo II,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Energía No Regulada para Estaciones Bicentenario,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Actualización de modelos hidráulicos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"CONTRATO PARA LA PRESTACIÓN DE SERVICIOS DE CATERING (ALIMENTACIÓN), ASEO, LAVANDERÍA Y CAMARERÍA DEL CAMPAMENTO DE LA ESTACIÓN BANADÍA.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"PRESTACIÓN DE SERVICIOS DE ASEO, CAFETERÍA, MANTENIMIENTO DE INSTALACIONES NO INDUSTRIALES Y FUMIGACION EN LA ESTACIÓN BANADIA.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,TRATAMIENTO DE AGUA INDUSTRIAL EN LA ESTACIÓN BANADIA,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Suministro de Botiquines y reposición para los mismos.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,MANTENIMIENTO SISTEMA DE TRATAMIENTO AGUAS RESIDUALES EN LA UARI-COVEÑAS,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,Mantenimiento del sistema de aire acondicionado,True,1,['AS-10'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,Mantenimiento y/o actualización herramientas Gestión de Información,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte terrestre para el personal en campo en el Departamento de Casanare,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte terrestre de carga seca e izaje de carga a nivel nacional,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte aéreo en Helicóptero para transporte de personal de la operación y mantenimiento.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,TRANSPORTE AEREO DE PERSONAL EN HELICOPTERO Y AVION EN CAMPO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,"Servicio de transporte de personal en la modalidad de Rutas Urbanas, dando continuidad al servicio que se presta para los funcionarios de ODL",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte terrestre de personal en vehículos en campo Departamento de Casanare y Arauca,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Prestación de los servicios logísticos de transporte terrestre de carga seca e izajes a nivel nacional requeridos por las áreas operativas de Bicentenario,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte aéreo en Helicóptero para transporte de personal de la operación y mantenimiento.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Transporte helicoportado de Bicentenario - Migración AMP 8100066,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,* En caso de no encontrar el alcance de su contrato por favor solictiar información con los profesionales SSTA-PRE ,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
